[2019-07-18 20:52:10 $57703.0]	INFO	Server is reloading all workers now
[2019-07-22 20:50:54 *31434.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:50:54 *31441.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:50:54 ^31438.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:50:54 *31435.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:50:56 ^31448.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=31457] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=31462] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=31463] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=31466] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=31464] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=31465] exit timeout, forced kill
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=31462] abnormal exit, status=0, signal=9
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=31466] abnormal exit, status=0, signal=9
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=31465] abnormal exit, status=0, signal=9
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=31464] abnormal exit, status=0, signal=9
[2019-07-22 20:50:58 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=31463] abnormal exit, status=0, signal=9
[2019-07-22 20:52:40 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:52:42 *31475.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31483.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 ^31477.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31480.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31482.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31481.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31476.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31478.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:42 *31479.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:44 ^31488.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=31495] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=31502] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=31507] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=31503] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=31506] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=31504] exit timeout, forced kill
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=31502] abnormal exit, status=0, signal=9
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=31507] abnormal exit, status=0, signal=9
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=31506] abnormal exit, status=0, signal=9
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=31504] abnormal exit, status=0, signal=9
[2019-07-22 20:52:46 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=31503] abnormal exit, status=0, signal=9
[2019-07-22 20:52:53 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:52:55 *31825.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31824.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31826.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31827.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 ^31822.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31820.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31821.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31828.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:55 *31823.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:57 ^31837.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=31842] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=31851] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=31852] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=31855] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=31853] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=31854] exit timeout, forced kill
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=31851] abnormal exit, status=0, signal=9
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=31855] abnormal exit, status=0, signal=9
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=31854] abnormal exit, status=0, signal=9
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=31853] abnormal exit, status=0, signal=9
[2019-07-22 20:52:59 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=31852] abnormal exit, status=0, signal=9
[2019-07-22 20:53:15 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:53:17 *31883.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31878.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31876.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31884.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31882.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31880.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31881.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 ^31879.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:17 *31877.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:19 ^31889.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=31900] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=31905] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=31909] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=31906] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=31908] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=31907] exit timeout, forced kill
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=31905] abnormal exit, status=0, signal=9
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=31909] abnormal exit, status=0, signal=9
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=31908] abnormal exit, status=0, signal=9
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=31907] abnormal exit, status=0, signal=9
[2019-07-22 20:53:21 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=31906] abnormal exit, status=0, signal=9
[2019-07-22 20:53:31 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:53:33 *31958.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31959.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31956.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31960.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31957.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 ^31962.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31954.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31955.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:33 *31961.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:35 ^31973.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=31978] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=31981] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=31982] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=31985] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=31983] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=31984] exit timeout, forced kill
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=31981] abnormal exit, status=0, signal=9
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=31985] abnormal exit, status=0, signal=9
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=31984] abnormal exit, status=0, signal=9
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=31983] abnormal exit, status=0, signal=9
[2019-07-22 20:53:37 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=31982] abnormal exit, status=0, signal=9
[2019-07-22 20:53:38 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:53:40 *32020.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32017.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 ^32019.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32016.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32023.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32021.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32024.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32018.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:40 *32022.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:42 ^32033.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32045] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32053] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32057] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32054] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32056] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32055] exit timeout, forced kill
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32057] abnormal exit, status=0, signal=9
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32056] abnormal exit, status=0, signal=9
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32055] abnormal exit, status=0, signal=9
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32054] abnormal exit, status=0, signal=9
[2019-07-22 20:53:44 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32053] abnormal exit, status=0, signal=9
[2019-07-22 20:53:47 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:53:49 *32071.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32064.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 ^32070.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32067.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32072.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32066.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32065.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32069.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:49 *32068.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:51 ^32077.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32080] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32093] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32089] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32092] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32090] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32091] exit timeout, forced kill
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32093] abnormal exit, status=0, signal=9
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32092] abnormal exit, status=0, signal=9
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32091] abnormal exit, status=0, signal=9
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32090] abnormal exit, status=0, signal=9
[2019-07-22 20:53:53 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32089] abnormal exit, status=0, signal=9
[2019-07-22 20:54:13 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:54:15 *32110.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32107.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32108.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32109.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32104.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32103.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 ^32105.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32102.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:15 *32106.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:17 ^32119.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32124] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32133] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32137] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32134] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32136] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32135] exit timeout, forced kill
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32133] abnormal exit, status=0, signal=9
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32137] abnormal exit, status=0, signal=9
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32136] abnormal exit, status=0, signal=9
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32135] abnormal exit, status=0, signal=9
[2019-07-22 20:54:19 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32134] abnormal exit, status=0, signal=9
[2019-07-22 20:54:47 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:54:49 *32192.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32199.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32196.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32197.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32194.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 ^32200.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32198.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32195.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:49 *32193.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:51 ^32209.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32216] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32225] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32226] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32229] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32227] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32228] exit timeout, forced kill
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32225] abnormal exit, status=0, signal=9
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32229] abnormal exit, status=0, signal=9
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32228] abnormal exit, status=0, signal=9
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32227] abnormal exit, status=0, signal=9
[2019-07-22 20:54:53 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32226] abnormal exit, status=0, signal=9
[2019-07-22 20:55:04 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:55:06 *32322.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32317.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 ^32321.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32323.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32316.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32320.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32325.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32319.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:06 *32324.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:08 ^32331.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32340] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32345] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32349] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32346] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32348] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32347] exit timeout, forced kill
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32345] abnormal exit, status=0, signal=9
